queue_id	queue_rank	source_round	source_version	policy_version	bucket	screen_id	external_screen_id	source_id	source_type	source_family_id	author	screen_name	experimental_setup	condition_name	cell_line	scope_unknown_count	metadata_completeness_count	full_gene_score_set_available	reason_codes
orcs:2.0.18:curation-queue:v2:338	1322	157	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:338	338	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	157-PMID29083409	Timecourse		Li-7	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:847	1323	157	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:847	847	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	157-PMID30971826	Timecourse		LP-1	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:339	1324	158	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:339	339	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	158-PMID29083409	Timecourse		LK-2	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:848	1325	158	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:848	848	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	158-PMID30971826	Timecourse		LS1034	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:340	1326	159	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:340	340	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	159-PMID29083409	Timecourse		LN-18	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:849	1327	159	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:849	849	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	159-PMID30971826	Timecourse		LS123	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:341	1328	160	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:341	341	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	160-PMID29083409	Timecourse		LN-235	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:850	1329	160	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:850	850	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	160-PMID30971826	Timecourse		LS180	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:342	1330	161	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:342	342	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	161-PMID29083409	Timecourse		LN-382	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:851	1331	161	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:851	851	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	161-PMID30971826	Timecourse		LS411N	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:343	1332	162	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:343	343	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	162-PMID29083409	Timecourse		LN-443	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:852	1333	162	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:852	852	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	162-PMID30971826	Timecourse		LS513	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:346	1334	163	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:346	346	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	163-PMID29083409	Timecourse		LN-308	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:853	1335	163	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:853	853	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	163-PMID30971826	Timecourse		Lu-65	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:347	1336	164	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:347	347	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	164-PMID29083409	Timecourse		LoVo	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:854	1337	164	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:854	854	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	164-PMID30971826	Timecourse		Lu-99A	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:348	1338	165	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:348	348	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	165-PMID29083409	Timecourse		LS180	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:855	1339	165	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:855	855	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	165-PMID30971826	Timecourse		LXF 289	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:349	1340	166	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:349	349	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	166-PMID29083409	Timecourse		LS513	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:856	1341	166	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:856	856	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	166-PMID30971826	Timecourse		SK-N-MC-IXC	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:350	1342	167	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:350	350	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	167-PMID29083409	Timecourse		LS1034	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:857	1343	167	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:857	857	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	167-PMID30971826	Timecourse		MCAS	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:351	1344	168	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:351	351	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	168-PMID29083409	Timecourse		LUDLU-1	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:858	1345	168	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:858	858	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	168-PMID30971826	Timecourse		MCF-7	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:352	1346	169	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:352	352	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	169-PMID29083409	Timecourse		LXF 289	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:859	1347	169	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:859	859	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	169-PMID30971826	Timecourse		MDA-MB-231	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:353	1348	170	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:353	353	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	170-PMID29083409	Timecourse		M059K	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:860	1349	170	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:860	860	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	170-PMID30971826	Timecourse		MDA-MB-361	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:354	1350	171	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:354	354	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	171-PMID29083409	Timecourse		Malme-3M	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:861	1351	171	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:861	861	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	171-PMID30971826	Timecourse		MDA-MB-415	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:355	1352	172	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:355	355	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	172-PMID29083409	Timecourse		MCAS	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:862	1353	172	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:862	862	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	172-PMID30971826	Timecourse		MDA-MB-436	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:356	1354	173	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:356	356	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	173-PMID29083409	Timecourse		MDA-MB-157	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:863	1355	173	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:863	863	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	173-PMID30971826	Timecourse		MDA-MB-453	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:357	1356	174	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:357	357	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	174-PMID29083409	Timecourse		MDA-MB-231	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:864	1357	174	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:864	864	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	174-PMID30971826	Timecourse		MDA-MB-468	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:358	1358	175	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:358	358	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	175-PMID29083409	Timecourse		MDA-MB-415	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:865	1359	175	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:865	865	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	175-PMID30971826	Timecourse		MDST8	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:359	1360	176	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:359	359	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	176-PMID29083409	Timecourse		MDA-MB-435S	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:866	1361	176	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:866	866	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	176-PMID30971826	Timecourse		MFE-280	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:360	1362	177	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:360	360	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	177-PMID29083409	Timecourse		MDA-MB-436	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:867	1363	177	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:867	867	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	177-PMID30971826	Timecourse		MFE-296	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:361	1364	178	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:361	361	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	178-PMID29083409	Timecourse		MDA-MB-453	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:868	1365	178	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:868	868	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	178-PMID30971826	Timecourse		MFM-223	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:362	1366	179	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:362	362	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	179-PMID29083409	Timecourse		MDA-MB-468	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:869	1367	179	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:869	869	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	179-PMID30971826	Timecourse		MHH-ES-1	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:363	1368	180	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:363	363	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	180-PMID29083409	Timecourse		MDST8	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:870	1369	180	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:870	870	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	180-PMID30971826	Timecourse		MIA PaCa-2	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:364	1370	181	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:364	364	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	181-PMID29083409	Timecourse		Mel Ho	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:871	1371	181	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:871	871	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	181-PMID30971826	Timecourse		MKN28	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:365	1372	182	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:365	365	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	182-PMID29083409	Timecourse		Mel JuSo	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:872	1373	182	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:872	872	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	182-PMID30971826	Timecourse		MOG-G-UVW	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:366	1374	183	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:366	366	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	183-PMID29083409	Timecourse		MFE-319	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:873	1375	183	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:873	873	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	183-PMID30971826	Timecourse		SJNB-10	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:367	1376	184	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:367	367	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	184-PMID29083409	Timecourse		MHH-NB-11	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:874	1377	184	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:874	874	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	184-PMID30971826	Timecourse		SJNB-13	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:368	1378	185	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:368	368	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	185-PMID29083409	Timecourse		MIA PaCa-2	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:875	1379	185	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:875	875	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	185-PMID30971826	Timecourse		SJNB-17	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:369	1380	186	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:369	369	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	186-PMID29083409	Timecourse		MKN45	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:876	1381	186	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:876	876	30971826	pubmed	orcs:source-family:pubmed:30971826	Behan FM (2019)	186-PMID30971826	Timecourse		SJNB-5	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
orcs:2.0.18:curation-queue:v2:370	1382	187	2.0.18	2	manual_scope_review	orcs:2.0.18:screen:370	370	29083409	pubmed	orcs:source-family:pubmed:29083409	Meyers RM (2017)	187-PMID29083409	Timecourse		MOLM-13	1	6	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|metadata.identifiable_drug|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data|scope.drug_exposure
